,id_x,user_id,timestamp,loan_amount,loan_purpose,outcome,interest,webvisit_id,campaign_referrer,name,ssn,birthday,gender,city,zip_code
1934,7357257,91617253,1514775062,300000,home purchase,REJECTED,7.0,,,Ρόζα Παππά,288-82-8161,1986-03-23,F,Έδεσσα,08522
1935,78545970,45967674,1516671925,120000,buying a pet,REJECTED,8.7,,,Νικήτας-Κηρύκος Σπασόπουλος,313-43-9641,1970-03-05,M,Αλεξανδρούπολη,637 37
1936,82082279,58079000,1515874814,270000,Refinance existing loans,ACCEPTED,8.7,,,Καλομοίρα Βαϊραμίδου,072-68-2147,1970-04-18,M,Λάρισα,ΤΚ 48921
1937,37934951,12325410,1515332741,200000,Refinance existing loans,REJECTED,6.7,,,Βησσαρία-Αμβροσία Ρόκκα,076-46-8073,1973-06-06,F,Ξάνθη,20558
1938,59334708,26765925,1515863486,100000,Refinance existing loans,REJECTED,8.7,,,Ευδόξιος-Βελισσάριος Τυμβίου,038-51-9146,1970-06-23,F,Άμφισσα,ΤΚ 90811
1939,67246495,3911702,1516987469,60000,Buying a pet,ACCEPTED,8.7,,,Θαλασσινή Ποταμιάνου,745-42-9171,1971-02-03,M,Μεσολόγγι,11886
1940,50082209,13123190,1516662082,300000,Buying a pet,REJECTED,7.0,,,Περσεφόνη-Ματθίλδη Κανελλοπούλου,246-30-9242,1982-04-27,M,Μεσολόγγι,403 77
1941,38821822,85581151,1516690627,290000,home purchase,ACCEPTED,14.0,40409195,"display3_Facebook,display2_Google,display1_Twitter,display1_Twitter,",Βασιλική Κονσούλα,064-71-9179,1979-06-28,M,Αργοστόλι,ΤΚ 02004
1942,7542356,63524714,1517198644,210000,Refinance existing loans,ACCEPTED,7.0,19681740,"display2_Facebook,",Χρυσόστομη Πολέμη,404-28-7154,1976-05-06,M,Ρόδος,ΤΚ 87199
1943,94450817,93075469,1516712935,120000,Buying a pet,ACCEPTED,8.7,,,Ζηναϊς Κοφινάκη,870-09-6285,1982-05-30,F,Πύργος,ΤΚ 869 93
1944,7358667,25882641,1516967034,80000,Home purchase,REJECTED,8.7,56821711,"display2_Google,display2_Facebook,display3_Facebook,display2_Google,",Γιώργος Κωνσταντακόπουλος,388-29-7479,1980-08-25,M,Χαλκίδα,959 87
1945,17552737,83202117,1517239414,200000,Buying a pet,ACCEPTED,6.7,,,Μινέρβα Ιωακείμ,875-30-0511,1987-06-16,M,Χίος,48469
1946,5314803,67668209,1515788987,120000,Refinance existing loans,REJECTED,8.7,,,Κικιλία Λίτσιου,630-34-3540,1975-12-23,M,Ξάνθη,27519
1947,315831,15062910,1515432267,100000,Home purchase,REJECTED,8.7,,,Λευκοθέα Βαφειάδου,956-77-5931,1976-09-21,M,Κέρκυρα,082 47
1948,12522861,36435731,1515270950,210000,Refinance existing loans,ACCEPTED,7.0,,,Παναγής Βλησαρούλης,269-98-7698,1987-11-27,M,Ξάνθη,41810
1949,39374412,55558249,1516479891,180000,Refinance existing loans,REJECTED,8.7,,,Ασημάκης Βαϊτσόπουλος,287-58-3217,1994-11-15,F,Χίος,ΤΚ 65156
1950,35334437,8729064,1516560323,190000,Refinance existing loans,REJECTED,7.0,,,Χριστόδουλος Σίδερης,085-19-3718,1982-11-14,F,Σπάρτη,03788
1951,95922121,71841647,1516856013,120000,home purchase,ACCEPTED,6.7,,,Φραντζέσκα Καράμπη,943-82-0942,1971-01-06,F,Ρέθυμνο,ΤΚ 84302
1952,35683511,44013093,1515763814,50000,buying a pet,ACCEPTED,14.0,,,Ιωακείμ Χουδαλάκης,603-83-6868,1994-04-04,F,Τρίπολη,45845
1953,54971428,39448519,1517140144,230000,Buying a pet,ACCEPTED,6.7,,,Ερωτόκριτος Κασούτσας,103-37-7957,1994-07-19,M,Αγ. Νικόλαος,187 26
1954,77340312,25922359,1516216760,30000,buying a pet,ACCEPTED,6.7,5345317,"display1_Twitter,display3_Google,display1_Google,display3_Facebook,display2_Twitter,",Αγάθη Τοσούνη,349-29-9737,1996-01-14,M,Καρδίτσα,ΤΚ 31592
1955,74287799,47667750,1515081489,170000,Home purchase,REJECTED,14.0,23046077,,Αριστείδης Δίγκας,259-66-4737,1974-04-20,F,Λάρισα,ΤΚ 129 88
1956,95601275,66203244,1516932762,210000,Buying a pet,ACCEPTED,6.7,,,Μάρθα Δρακάκη,493-61-8711,1995-07-25,F,Ρέθυμνο,ΤΚ 007 44
1957,26822368,39364224,1517081274,40000,buying a pet,ACCEPTED,6.7,,,Ορέστης Φιλιππόπουλος,579-46-3754,1995-01-25,F,Λιβαδιά,74032
1958,30581658,55667064,1514879440,20000,home purchase,ACCEPTED,6.7,,,Βάγια-Σουλτάνα Γαβριήλ,231-57-2160,1982-05-23,M,Έδεσσα,14306
1959,69637229,33193992,1515814968,120000,Home purchase,ACCEPTED,8.7,,,Λύσανδρος Τζινιέρης,609-33-8492,1978-07-20,F,Σπάρτη,424 73
1960,88989906,94251198,1514786986,30000,Refinance existing loans,REJECTED,6.7,,,Ήβη Φασουλίδου,456-31-9971,1972-04-17,M,Ηγουμενίτσα,ΤΚ 007 04
1961,70118345,2807273,1515390018,220000,Refinance existing loans,ACCEPTED,6.7,,,Παναγία Παπασταύρου,406-40-3777,1971-10-20,F,Λευκάδα,12857
1962,82040133,37486063,1516650333,300000,Refinance existing loans,REJECTED,6.7,,,Μαγδαληνή-Κικιλία Ραυτοπούλου,412-46-9485,1995-12-05,F,Καρπενήσι,ΤΚ 46552
1963,95276480,45330043,1516176913,20000,home purchase,REJECTED,7.0,,,Καλλίνικη Αβραμπέκη,550-02-7782,1991-04-01,F,Δράμα,ΤΚ 80980
1964,45400019,86029036,1516577837,210000,buying a pet,ACCEPTED,6.7,,,Ανδρονίκη Σταυρίδου,349-83-1506,1992-06-24,M,Τρίπολη,ΤΚ 664 41
1965,33606710,6068697,1515211831,40000,Refinance existing loans,REJECTED,6.7,83572617,"display1_Google,display1_Facebook,",Ευθυμία-Ρεβέκκα Ανεζάκη,536-38-6965,1991-11-16,F,Χαλκίδα,ΤΚ 409 05
1966,71834098,25948652,1516898791,230000,buying a pet,REJECTED,14.0,,,Μικές Τσιαμίτας,557-89-7209,1990-07-01,F,Σέρρες,010 72
1967,80193779,56033617,1515357348,180000,Buying a pet,REJECTED,8.7,,,Ζαχαρίας Βώσσος,777-80-7285,1988-02-15,F,Μεσολόγγι,ΤΚ 045 38
1968,87647969,5709621,1517143338,220000,Refinance existing loans,REJECTED,6.7,,,Νεοκλής Αγγελίδης,466-41-5967,1987-09-15,F,Αγ. Νικόλαος,ΤΚ 08401
1969,41281577,18284236,1515056392,270000,buying a pet,REJECTED,14.0,86252202,"display3_Google,display1_Facebook,display1_Twitter,display2_Twitter,display2_Twitter,",Μελπομένη Δώρη,051-38-6474,1992-07-14,M,Κόρινθος,40518
1970,38018582,20813097,1515517838,220000,home purchase,ACCEPTED,7.0,,,Αγαπητός Δουβρόπουλος,197-63-2473,1993-10-02,F,Καρδίτσα,ΤΚ 904 82
1971,77879739,99599290,1515716431,290000,Refinance existing loans,ACCEPTED,8.7,,,Φρειδερίκος Τσαραμιάδης,529-72-3908,1978-04-10,F,Σπάρτη,ΤΚ 87238
1972,51751403,28102065,1515877104,240000,Refinance existing loans,REJECTED,7.0,,,Αριστείδης Γρηγορόπουλος,203-26-2985,1993-03-12,M,Πολύγυρος,84154
1973,28637267,5521050,1515522030,30000,Home purchase,ACCEPTED,7.0,,,Βαρδής Καταραχιάς,988-81-0648,1992-08-29,M,Ρέθυμνο,107 72
1974,39640185,18302401,1516322523,80000,Buying a pet,ACCEPTED,6.7,,,Λουκιανός Μιχαηλίδης,013-51-6575,1989-05-07,M,Ρέθυμνο,25878
1975,31953961,1145684,1515775425,120000,Refinance existing loans,ACCEPTED,6.7,,,Νεκτάριος-Νίκος Κουρσουμίδης,662-67-9853,1978-06-10,M,Ρέθυμνο,00103
1976,8849466,77733355,1516892497,190000,Buying a pet,ACCEPTED,7.0,,,Βύρων Κακαβός,566-16-5572,1987-12-17,F,Ξάνθη,47649
1977,23218157,89974090,1515452358,90000,buying a pet,REJECTED,14.0,,,Τίμων Κουλουριώτης,199-40-5969,1990-09-07,F,Ρόδος,795 55
1978,75995893,9915597,1515220549,280000,Buying a pet,REJECTED,7.0,,,Χαράλαμπος Ρέντζος,952-27-8759,1979-08-28,M,Δράμα,ΤΚ 64904
1979,59632010,10587459,1514838737,250000,Refinance existing loans,ACCEPTED,8.7,99655466,"display2_Twitter,display1_Twitter,display1_Twitter,display3_Facebook,display1_Google,",Ισαβέλλα Φραγκιαδάκη,376-16-3711,1995-10-27,M,Ιωάννινα,790 36
1980,11238308,67894103,1517203827,270000,Buying a pet,ACCEPTED,6.7,,,Λουκάς Τριαντακωνσταντής,763-45-5189,1985-07-04,M,Λαμία,510 43
1981,50627791,4724159,1516430514,210000,Buying a pet,ACCEPTED,6.7,47627240,"display3_Facebook,display3_Facebook,",Δανιήλ Φουσιέκης,999-89-5989,1981-11-19,F,Καρπενήσι,639 13
1982,69628257,10812062,1515950855,300000,Buying a pet,ACCEPTED,7.0,69574577,"display2_Facebook,display1_Google,display3_Google,display2_Twitter,display3_Google,",Σουμέλα-Βαλέρια Κεσκίνη,293-04-0791,1977-03-04,F,Σπάρτη,60743
1983,91252858,12016926,1517024304,100000,Refinance existing loans,REJECTED,6.7,,,Ασκληπιός Βουτσελας,173-03-0405,1988-05-08,F,Θεσσαλονίκη,ΤΚ 28472
1984,15312855,6939169,1516289594,150000,Buying a pet,ACCEPTED,7.0,,,Ησαΐας Ακαλίδης,672-45-3084,1992-11-07,F,Καρδίτσα,ΤΚ 350 90
1985,11895045,86838832,1515401768,200000,Refinance existing loans,REJECTED,7.0,,,Γαβριέλλα Τσιομπάνη,336-39-2526,1995-08-03,F,Ιωάννινα,ΤΚ 75406
1986,40921153,71833805,1515671586,290000,Buying a pet,ACCEPTED,8.7,40935526,"display1_Facebook,display3_Facebook,",Προκόπιος Κωστόπουλος,309-10-1308,1986-05-06,F,Κομοτηνή,31098
1987,50845441,615069,1515370455,290000,buying a pet,ACCEPTED,14.0,96112094,"display1_Twitter,display1_Twitter,display2_Twitter,display3_Twitter,",Μαλβίνα Καρανασίου,516-34-6051,1976-03-10,M,Χανιά,55522
1988,30247456,47087531,1517299747,180000,Buying a pet,ACCEPTED,7.0,,,Ιπποκράτης Στεργιαλής,133-60-6096,1971-11-26,M,Τρίκαλα,98212
1989,31666236,64046872,1516989186,50000,Refinance existing loans,REJECTED,8.7,64020813,"display2_Twitter,display3_Twitter,display3_Google,display1_Google,",Φιλαρέτη Στεφάνου,019-24-2385,1991-11-08,F,Ζάκυνθος,ΤΚ 84926
1990,6174507,45081908,1516557054,50000,Buying a pet,ACCEPTED,6.7,75732668,"display3_Facebook,display2_Twitter,",Ήβη Τριανταφύλλου,967-20-8713,1983-08-12,M,Ερμούπολη,ΤΚ 613 57
1991,86004930,77178910,1515495081,90000,Buying a pet,REJECTED,7.0,,,Βικτόρια Παπαδοπούλου,183-71-4862,1987-10-20,M,Πρέβεζα,65090
1992,48140874,48604761,1515900371,40000,Buying a pet,REJECTED,7.0,51049134,"display1_Facebook,display1_Facebook,display3_Facebook,display1_Twitter,",Αμβροσία Γκάβρου,459-51-9006,1984-09-09,M,Αθήνα,ΤΚ 608 53
1993,14248941,82307673,1515477872,200000,Refinance existing loans,ACCEPTED,14.0,,,Αύγουστος Ευστρατόπουλος,944-62-6478,1985-02-27,F,Ηγουμενίτσα,ΤΚ 595 36
1994,44339825,75738586,1515643506,210000,Refinance existing loans,ACCEPTED,6.7,43387380,"display3_Facebook,display1_Facebook,display1_Facebook,",Ανέστης Θωμάς,234-35-1153,1989-01-20,M,Πολύγυρος,47107
1995,69356473,37181666,1517187151,300000,Refinance existing loans,ACCEPTED,14.0,,,Ναθαναήλ Λάτσκος,757-41-5223,1977-11-29,F,Ηγουμενίτσα,66828
1996,66065713,82356443,1516006284,30000,home purchase,ACCEPTED,6.7,77439488,"display1_Google,",Ιωάννης Εσπερίδης,793-20-5451,1979-10-09,M,Φλώρινα,27328
1997,14474078,39068503,1516727938,70000,Home purchase,ACCEPTED,7.0,79893481,"display3_Twitter,display2_Google,display2_Facebook,display3_Google,display3_Twitter,",Φιλήμων Κορμπόπουλος,151-34-6072,1977-04-05,M,Άμφισσα,676 32
1998,35617134,65043515,1516079479,230000,home purchase,REJECTED,8.7,,,Λεώνη Αναστασάκη,640-90-0191,1990-11-03,M,Καβάλα,224 78
1999,48599109,31260292,1515499852,150000,Refinance existing loans,ACCEPTED,6.7,,,Τσαμπίκος-Χαράλαμπος Σύκας,956-03-3286,1984-10-03,F,Αγ. Νικόλαος,40563
2000,54999579,23991670,1514913905,300000,Home purchase,ACCEPTED,14.0,,,Ελευθέριος-Ιωνάς Μπαλάσκας,792-01-1769,1971-11-20,M,Αργοστόλι,587 31
2001,98404794,8751596,1516249866,40000,home purchase,ACCEPTED,14.0,,,Ζαφείριος Καρτάς,999-66-8677,1979-07-02,F,Βόλος,28650
2002,17271688,12547740,1516245373,150000,Home purchase,REJECTED,8.7,,,Πίνδαρος Πασσαλίδης,086-13-3837,1977-06-20,M,Κοζάνη,93526
2003,59288987,21534188,1517318936,200000,Home purchase,ACCEPTED,6.7,,,Θαλής Σμυρνιώτης,354-84-7585,1981-11-15,F,Ιωάννινα,788 12
2004,15924193,55895953,1515347194,250000,Home purchase,ACCEPTED,7.0,62891970,"display2_Facebook,display3_Facebook,display2_Twitter,display3_Google,",Δωροθέα Χριστοπούλου,269-19-8695,1991-12-25,M,Αγ. Νικόλαος,ΤΚ 79034
2005,60246540,91282292,1516638951,30000,Refinance existing loans,ACCEPTED,14.0,,,Κοραλία Καραγιάννη,024-30-5724,1995-10-30,M,Σάμος,869 27
2006,32180325,56859279,1516142639,260000,Refinance existing loans,ACCEPTED,6.7,,,Σταματίνα Μεξή,436-67-8010,1995-06-17,M,Ηγουμενίτσα,693 66
2007,28304487,48051312,1517211852,220000,Refinance existing loans,ACCEPTED,14.0,,,Νεκτάριος Πατσούρας,785-82-0594,1970-04-09,F,Βόλος,ΤΚ 248 99
2008,62961442,26479528,1515242263,120000,Buying a pet,REJECTED,14.0,,,Ελπίς Παπανικολάου,373-66-7254,1981-11-12,M,Κέρκυρα,ΤΚ 66962
2009,56728308,72143076,1515475324,260000,home purchase,ACCEPTED,6.7,98091983,"display1_Facebook,display2_Twitter,display3_Facebook,",Χαρίκλεια Φουρκιώτη,254-78-0726,1972-04-22,M,Ξάνθη,ΤΚ 123 19
2010,83129902,27094678,1516592226,220000,Buying a pet,REJECTED,7.0,89128754,"display3_Twitter,display3_Twitter,display2_Twitter,display1_Facebook,display1_Facebook,",Στέφανος Χουδαλάκης,219-65-8741,1991-05-27,M,Τρίκαλα,813 27
2011,50364597,53455646,1517073003,280000,Buying a pet,REJECTED,8.7,,,Κλήμης Γκουτζαμάνης,024-71-4987,1994-03-17,F,Ζάκυνθος,38087
2012,78673567,45611366,1514790357,100000,Refinance existing loans,ACCEPTED,7.0,,,Αυγουστίνα Στεφάνου,052-07-0092,1979-03-22,M,Λευκάδα,75705
2013,61093653,14247855,1514926474,30000,home purchase,REJECTED,14.0,,,Βασίλειος Κουρσάρης,431-50-7354,1974-12-08,M,Καβάλα,ΤΚ 94473
2014,43892123,68010677,1515789300,200000,Buying a pet,ACCEPTED,14.0,28446841,"display1_Twitter,display2_Google,display1_Google,",Τιμόθεος-Μάρκος Φρογάκης,426-92-7790,1975-03-29,M,Χαλκίδα,99563
2015,45107035,41495664,1515031438,270000,Buying a pet,REJECTED,6.7,,,Τσαμπίκος-Δρόσος Ζενεμπίσης,856-78-1634,1981-11-06,M,Σέρρες,187 73
2016,46722060,42824853,1516712601,260000,Refinance existing loans,ACCEPTED,7.0,,,Βαλεντίνος Παπαδάκης,555-21-8722,1971-06-02,F,Δράμα,40701
2017,466122,27667118,1515319560,30000,Buying a pet,ACCEPTED,8.7,35882538,"display1_Google,display2_Facebook,display3_Twitter,display3_Facebook,",Αλκμήνη Κωτσιονοπούλου,179-73-7737,1970-12-05,M,Αθήνα,10227
2018,23305382,42796687,1516935722,100000,Refinance existing loans,ACCEPTED,6.7,,,Στυλιανός Κιοσές,233-52-5089,1981-04-28,M,Δράμα,ΤΚ 30030
2019,87418900,82758150,1516839019,210000,home purchase,REJECTED,7.0,,,Ηρακλής Κατσαβός,522-33-1342,1978-02-14,F,Ηγουμενίτσα,ΤΚ 676 78
2020,46277845,55468590,1515215493,80000,Buying a pet,REJECTED,14.0,66271427,"display2_Facebook,display3_Facebook,display1_Twitter,display2_Facebook,display3_Google,",Όμηρος-Παύλος Πολυχρονόπουλος,122-21-3410,1994-12-23,F,Πρέβεζα,118 28
2021,81993848,41647750,1515482724,60000,Home purchase,REJECTED,6.7,,,Πίνδαρος Αγκυρόπουλος,002-20-7820,1983-03-15,M,Έδεσσα,04838
2022,20753806,83061301,1515994394,50000,Home purchase,REJECTED,8.7,59115508,"display2_Facebook,display3_Twitter,display2_Google,display2_Facebook,",Αγλαΐα Σιμιτζή,495-15-0569,1979-01-18,F,Τρίκαλα,ΤΚ 38734
2023,89396482,14386787,1516068035,220000,Buying a pet,REJECTED,7.0,,,Σωκράτης Βασιλογιάννης,760-24-3829,1974-09-18,M,Καλαμάτα,ΤΚ 137 01
2024,81997401,19393809,1517081892,200000,buying a pet,REJECTED,7.0,,,Ισμήνη Σιμιτζή,281-03-4424,1983-10-18,F,Ιωάννινα,ΤΚ 574 02
2025,66921689,14120966,1515150147,290000,Refinance existing loans,ACCEPTED,8.7,,,Νερατζιά Χριστογιάννη,789-22-4544,1973-02-25,M,Ιωάννινα,ΤΚ 33393
2026,1007614,13444730,1515540459,70000,home purchase,ACCEPTED,7.0,,,Ιγνατία Γκόβα,623-03-8639,1995-09-27,F,Χαλκίδα,418 85
2027,26590156,18484425,1515251112,80000,Home purchase,REJECTED,14.0,,,Σταμάτης-Αθανάσιος Σπάλας,807-44-4614,1970-08-25,F,Αγ. Νικόλαος,ΤΚ 759 64
2028,70484936,31415670,1515755965,150000,Buying a pet,REJECTED,8.7,,,Φρειδερίκη Μπακουλή,759-71-3779,1991-12-25,M,Θεσσαλονίκη,ΤΚ 67248
2029,29829357,78904161,1516375248,170000,Buying a pet,REJECTED,8.7,42110094,"display3_Google,display3_Twitter,display2_Facebook,",Μαριλένα Τόγια,275-66-0437,1979-03-17,M,Σάμος,03569
2030,78583968,93404247,1515667739,150000,Buying a pet,REJECTED,14.0,,,Κυπριανή Παπαδοπούλου,182-91-7463,1990-11-07,M,Φλώρινα,ΤΚ 06856
2031,16898840,98420269,1514777770,60000,Home purchase,ACCEPTED,6.7,,,Τηλεμαχος-Τιμόθεος Τσάρκος,475-41-6783,1976-04-21,F,Γρεβενά,56111
2032,98379030,47715804,1515219771,120000,home purchase,REJECTED,8.7,61769288,,Παράσχος Εσπερίδης,399-43-2124,1981-06-26,F,Καβάλα,65030
2033,37411,18404204,1516987697,230000,Buying a pet,REJECTED,8.7,35858714,"display1_Twitter,display3_Facebook,display2_Twitter,",Μικές Σφούνης,373-72-6660,1989-03-06,F,Μυτιλήνη,ΤΚ 763 79
2034,42643178,69140721,1516950900,70000,home purchase,ACCEPTED,14.0,80461880,"display2_Facebook,",Κλεοπάτρα Λογκάκη,419-79-2619,1971-11-22,F,Κιλκίς,ΤΚ 86573
2035,86796958,79787914,1516269685,60000,Refinance existing loans,ACCEPTED,14.0,,,Φραντζέσκα Μπαλτατζή,260-52-5052,1970-11-27,M,Κοζάνη,92226
2036,46971326,61551486,1516229250,290000,Refinance existing loans,ACCEPTED,6.7,,,Αρτεμισία Ναούμ,789-33-1652,1975-08-25,M,Σάμος,ΤΚ 70160
2037,21395000,1714817,1516323490,170000,home purchase,ACCEPTED,6.7,,,Μαριάνθη Σαπρίκη,699-85-0122,1994-03-21,M,Θεσσαλονίκη,ΤΚ 800 21
2038,32577666,12732789,1515529102,30000,Home purchase,REJECTED,7.0,,,Νικητία Στυλιανίδου,098-19-6276,1986-09-30,M,Φλώρινα,756 05
2039,62035839,33676218,1515167449,100000,Refinance existing loans,ACCEPTED,6.7,,,Μαγδαληνή Βερβερίδου,263-68-8298,1979-07-22,M,Πρέβεζα,ΤΚ 084 83
2040,40740585,7482618,1515744978,290000,Refinance existing loans,ACCEPTED,7.0,86768270,,Πολύδωρος Ζηρός,313-31-0420,1985-04-16,M,Λάρισα,ΤΚ 930 87
2041,3498856,71698559,1515658993,40000,Buying a pet,ACCEPTED,8.7,,,Αυξέντιος Μαυροειδάκος,399-91-7744,1971-03-12,F,Ηγουμενίτσα,ΤΚ 048 84
