loan_id,user_id,loan_timestamp,loan_amount,loan_purpose,outcome,interest,visit_id,zip_code,name,birthday,city,ssn,gender,cid,campaign_referrer
52291143,74427028,1516891667,50000,home purchase,ACCEPTED,6.7,,ΤΚ 96472,Ισιδώρα-Μεταξία Νικολουδάκη,1990-01-04,Κιλκίς,281-07-0715,M,74427028,
19358227,74427028,1511162496,20000,Home purchase,REJECTED,14,,ΤΚ 96472,Ισιδώρα-Μεταξία Νικολουδάκη,1990-01-04,Κιλκίς,281-07-0715,M,74427028,
54166452,16457877,1556841384,180000,Home purchase,ACCEPTED,7,,ΤΚ 616 37,Τιμολέων Καμπάκας,1995-05-16,Κιλκίς,440-75-0114,F,16457877,
91445828,16457877,1541932615,240000,Home purchase,ACCEPTED,7,,ΤΚ 616 37,Τιμολέων Καμπάκας,1995-05-16,Κιλκίς,440-75-0114,F,16457877,
11591167,1189013,1520440890,230000,Home purchase,REJECTED,14,,21186,Αγαθάγγελος Γουργουλής,1982-06-09,Κιλκίς,457-06-6757,M,1189013,
48072820,1189013,1553755298,240000,Buying a pet,ACCEPTED,14,,21186,Αγαθάγγελος Γουργουλής,1982-06-09,Κιλκίς,457-06-6757,M,1189013,
59070904,90854549,1519991764,300000,Refinance existing loans,ACCEPTED,14,,ΤΚ 396 87,Ρηγούλα Κουζουλά,1985-09-29,Κιλκίς,208-55-0227,M,90854549,
72642834,90854549,1562981901,190000,Home purchase,REJECTED,8.7,,ΤΚ 396 87,Ρηγούλα Κουζουλά,1985-09-29,Κιλκίς,208-55-0227,M,90854549,
23004256,58296469,1508914372,250000,Buying a pet,ACCEPTED,7,,81428,Χριστοφόρα Λιόντη,1980-04-05,Κιλκίς,760-48-0653,F,58296469,
51159237,39090582,1537309948,210000,buying a pet,ACCEPTED,6.7,,ΤΚ 478 37,Βαλεντίνα-Μαλαματένια Σιδηροπούλου,1978-08-27,Κιλκίς,867-63-1864,F,39090582,
58964299,39090582,1507348008,190000,Refinance existing loans,ACCEPTED,8.7,13952841,ΤΚ 478 37,Βαλεντίνα-Μαλαματένια Σιδηροπούλου,1978-08-27,Κιλκίς,867-63-1864,F,39090582,"display3,Google - display3,Twitter"
21113246,13139606,1525534659,30000,Refinance existing loans,REJECTED,7,,48591,Σουλτάνα Μυλωνίδου,1995-02-10,Κιλκίς,562-27-3132,M,13139606,
40201591,20498838,1509238079,250000,Buying a pet,REJECTED,7,,ΤΚ 22444,Μελπομένη Σαμπάνη,1992-09-03,Κιλκίς,753-56-8247,F,20498838,
6856594,20498838,1552484940,70000,Refinance existing loans,REJECTED,8.7,,ΤΚ 22444,Μελπομένη Σαμπάνη,1992-09-03,Κιλκίς,753-56-8247,F,20498838,
29470255,9806999,1552171949,240000,Refinance existing loans,ACCEPTED,6.7,,62140,Δανιήλ Σικαλίδης,1991-08-11,Κιλκίς,626-30-1212,F,9806999,
87449720,46636952,1526382445,260000,Refinance existing loans,ACCEPTED,7,,81020,Αυγή Ξένου,1985-03-01,Κιλκίς,431-96-1545,M,46636952,
81213830,46636952,1541203950,260000,Home purchase,ACCEPTED,14,,81020,Αυγή Ξένου,1985-03-01,Κιλκίς,431-96-1545,M,46636952,
42707526,12507290,1511926530,260000,buying a pet,REJECTED,7,,59156,Βελισσάριος Πυλαρινός,1974-05-08,Κιλκίς,916-65-9206,M,12507290,
68643347,98755482,1558002611,280000,Refinance existing loans,REJECTED,14,,669 58,Εμμανουέλα Κολαΐτου,1988-10-08,Κιλκίς,275-86-8013,M,98755482,
6428189,59695515,1540354497,170000,Refinance existing loans,ACCEPTED,6.7,,ΤΚ 258 43,Καλλιόπη Μητσοπούλου,1971-10-31,Κιλκίς,529-59-5143,M,59695515,
79513580,59695515,1541470184,60000,home purchase,ACCEPTED,7,,ΤΚ 258 43,Καλλιόπη Μητσοπούλου,1971-10-31,Κιλκίς,529-59-5143,M,59695515,
68785637,45382301,1513971402,200000,Home purchase,REJECTED,6.7,,05052,Ζαφείριος-Παρασκευάς Παρούσης,1978-08-23,Κιλκίς,942-58-4445,M,45382301,
34376742,26479263,1547522517,90000,Buying a pet,REJECTED,6.7,,40137,Τριαντάφυλλη Αλεξανδράκη,1990-04-26,Κιλκίς,531-03-9758,M,26479263,
6282415,26479263,1564809741,270000,Refinance existing loans,REJECTED,14,,40137,Τριαντάφυλλη Αλεξανδράκη,1990-04-26,Κιλκίς,531-03-9758,M,26479263,
57216273,66954399,1560080017,210000,Refinance existing loans,REJECTED,14,,ΤΚ 893 28,Ρόζα-Ινώ Καρατάσου,1985-03-09,Κιλκίς,585-85-0049,M,66954399,
57259809,60757409,1533818920,180000,Refinance existing loans,REJECTED,14,,48861,Νεόφυτος Κορομήλας,1989-02-02,Κιλκίς,085-33-7305,F,60757409,
37846823,60757409,1530208779,40000,Buying a pet,ACCEPTED,7,95106260,48861,Νεόφυτος Κορομήλας,1989-02-02,Κιλκίς,085-33-7305,F,60757409,"display1,Twitter - display2,Twitter"
95679578,60346274,1518727517,220000,home purchase,ACCEPTED,7,,466 76,Χαρίκλεια Μαυροπούλου,1994-01-13,Κιλκίς,645-31-5042,F,60346274,
98355929,13020067,1536885776,80000,Buying a pet,ACCEPTED,7,,80735,Σαμουήλ Μπλιατσίου,1994-03-10,Κιλκίς,013-49-4606,M,13020067,
9677880,13020067,1568624766,40000,Buying a pet,REJECTED,6.7,,80735,Σαμουήλ Μπλιατσίου,1994-03-10,Κιλκίς,013-49-4606,M,13020067,
24212333,24537252,1511809070,180000,Buying a pet,ACCEPTED,7,,ΤΚ 90157,Μακάριος Γκούσκος,1986-11-01,Κιλκίς,782-18-3689,M,24537252,
1510660,85326756,1520249145,270000,home purchase,REJECTED,8.7,,41831,Φοίβη Τοσούνη,1990-03-29,Κιλκίς,757-14-0261,M,85326756,
37191205,85326756,1551714965,90000,Home purchase,ACCEPTED,8.7,88009704,41831,Φοίβη Τοσούνη,1990-03-29,Κιλκίς,757-14-0261,M,85326756,"display1,Google - display1,Twitter"
90994560,99686821,1569469315,120000,Buying a pet,ACCEPTED,7,,10616,Βερόνικα Μαμαλά,1985-05-30,Κιλκίς,187-23-1508,F,99686821,
17973362,99686821,1552091789,210000,Home purchase,ACCEPTED,8.7,,10616,Βερόνικα Μαμαλά,1985-05-30,Κιλκίς,187-23-1508,F,99686821,
83005934,44604584,1543655481,90000,home purchase,REJECTED,14,,45940,Ρούσα Σκρεμμύδα,1985-12-13,Κιλκίς,305-72-0806,M,44604584,
29494709,4236971,1535184892,200000,buying a pet,REJECTED,6.7,3811027,ΤΚ 385 83,Εριφύλη Τσαμπούρη,1986-02-09,Κιλκίς,234-22-3234,F,4236971,"display1,Google - display3,Twitter"
9425694,74661548,1565823863,70000,home purchase,REJECTED,7,,ΤΚ 04314,Μαριγώ Φειζατίδου,1987-02-08,Κιλκίς,793-23-8463,M,74661548,
33537019,12583342,1511166817,40000,Buying a pet,REJECTED,7,,54541,Λεωνίδας Βαμβακάς,1984-08-22,Κιλκίς,414-00-9687,F,12583342,
19448712,12583342,1540434576,70000,Refinance existing loans,REJECTED,7,,54541,Λεωνίδας Βαμβακάς,1984-08-22,Κιλκίς,414-00-9687,F,12583342,
76007586,29359791,1557467149,30000,Buying a pet,REJECTED,14,,966 84,Κλεοπάτρα Κάκκα,1974-05-01,Κιλκίς,389-87-6635,F,29359791,
68051841,29359791,1536374326,200000,home purchase,ACCEPTED,6.7,,966 84,Κλεοπάτρα Κάκκα,1974-05-01,Κιλκίς,389-87-6635,F,29359791,
6583244,67732913,1552373045,40000,Refinance existing loans,REJECTED,8.7,,902 81,Αντίπατρος-Κύρος Βάσσης,1992-02-12,Κιλκίς,718-80-9966,F,67732913,
43872826,9573810,1517834294,150000,Buying a pet,REJECTED,8.7,31809365,42791,Κωνσταντίνος Καρατζίκος,1994-12-05,Κιλκίς,589-19-6848,M,9573810,"display2,Google"
66388042,71689650,1531041992,80000,buying a pet,REJECTED,7,,ΤΚ 20567,Ρόζα Κουκουβά,1984-04-19,Κιλκίς,895-88-8411,F,71689650,
47505648,71689650,1511976276,280000,home purchase,ACCEPTED,14,47934487,ΤΚ 20567,Ρόζα Κουκουβά,1984-04-19,Κιλκίς,895-88-8411,F,71689650,"display1,Facebook - display2,Facebook"
77094615,45279924,1516554801,300000,Buying a pet,ACCEPTED,8.7,,669 98,Φλώρα Λιούκα,1984-04-09,Κιλκίς,307-09-9139,F,45279924,
31432559,65228475,1507066682,270000,Buying a pet,REJECTED,8.7,26882570,ΤΚ 37661,Ανδρομέδα Χοντζιά,1991-08-01,Κιλκίς,280-99-5287,M,65228475,"display1,Google - display1,Google - display1,Twitter"
77268422,65228475,1540000450,220000,Refinance existing loans,REJECTED,14,,ΤΚ 37661,Ανδρομέδα Χοντζιά,1991-08-01,Κιλκίς,280-99-5287,M,65228475,
17379626,87727547,1560260409,170000,Buying a pet,REJECTED,8.7,93875644,986 36,Ευστρατία Μητροπούλου,1992-11-07,Κιλκίς,021-21-5300,F,87727547,"display1,Facebook - display3,Facebook"
71252237,87727547,1519746834,290000,home purchase,REJECTED,14,,986 36,Ευστρατία Μητροπούλου,1992-11-07,Κιλκίς,021-21-5300,F,87727547,
36518844,12698044,1510955516,30000,Buying a pet,REJECTED,8.7,67653316,46687,Γραμματική-Ροδάνθη Σίββα,1973-08-29,Κιλκίς,563-40-4300,M,12698044,"display3,Google - display2,Twitter - display2,Twitter - display1,Facebook"
26434053,1039804,1559638780,300000,Home purchase,ACCEPTED,8.7,,ΤΚ 834 30,Βρυσηίς Κυρκούδη,1994-06-10,Κιλκίς,265-93-0828,F,1039804,
88813562,1039804,1537002877,150000,Home purchase,REJECTED,8.7,,ΤΚ 834 30,Βρυσηίς Κυρκούδη,1994-06-10,Κιλκίς,265-93-0828,F,1039804,
88706509,48561852,1536140370,30000,Buying a pet,ACCEPTED,7,81657806,ΤΚ 45016,Θρασύβουλος Γραμματικός,1995-08-12,Κιλκίς,443-80-1791,M,48561852,"display1,Google - display3,Google"
95941948,86710463,1560041974,220000,buying a pet,ACCEPTED,6.7,87026213,ΤΚ 596 73,Ξανθός Λιούτας,1979-01-20,Κιλκίς,648-84-7538,F,86710463,"display1,Google - display3,Twitter - display3,Facebook"
90677887,86710463,1515776282,80000,Refinance existing loans,REJECTED,7,,ΤΚ 596 73,Ξανθός Λιούτας,1979-01-20,Κιλκίς,648-84-7538,F,86710463,
19936972,33960895,1531852538,240000,Home purchase,REJECTED,14,,102 48,Κωνσταντία Φωλιά,1996-01-27,Κιλκίς,265-92-4226,F,33960895,
72594070,33960895,1562373997,280000,Refinance existing loans,ACCEPTED,7,,102 48,Κωνσταντία Φωλιά,1996-01-27,Κιλκίς,265-92-4226,F,33960895,
25607469,93566402,1543733219,190000,Refinance existing loans,REJECTED,14,77145474,17960,Βικτόρια Καρακώστα,1996-02-03,Κιλκίς,036-39-1110,F,93566402,"display2,Facebook"
78122401,55310789,1564315082,30000,Refinance existing loans,ACCEPTED,14,,ΤΚ 66124,Χαρά-Λαζαρία Μωυσίδου,1988-01-02,Κιλκίς,860-49-2040,M,55310789,
13747353,55310789,1548465046,300000,Refinance existing loans,ACCEPTED,7,,ΤΚ 66124,Χαρά-Λαζαρία Μωυσίδου,1988-01-02,Κιλκίς,860-49-2040,M,55310789,
85383504,25492935,1517564795,40000,Buying a pet,REJECTED,7,,ΤΚ 791 60,Χριστοφόρα Κοτρώτσου,1988-03-31,Κιλκίς,026-54-6053,F,25492935,
87998231,43636681,1553662126,90000,Buying a pet,ACCEPTED,8.7,90213298,896 79,Χριστόδουλος Χαρπαντίδης,1985-06-06,Κιλκίς,272-19-7594,F,43636681,"display1,Google - display2,Twitter - display2,Facebook - display3,Facebook"
51033209,43636681,1512332013,190000,Refinance existing loans,REJECTED,7,,896 79,Χριστόδουλος Χαρπαντίδης,1985-06-06,Κιλκίς,272-19-7594,F,43636681,
34729629,45280716,1515553507,60000,Refinance existing loans,ACCEPTED,7,29823230,ΤΚ 183 96,Ιγνατία Δάφνη,1992-10-26,Κιλκίς,240-85-4539,F,45280716,"display1,Google - display2,Google - display3,Google - display1,Twitter - display2,Facebook"
65476116,45280716,1555270238,250000,home purchase,ACCEPTED,14,,ΤΚ 183 96,Ιγνατία Δάφνη,1992-10-26,Κιλκίς,240-85-4539,F,45280716,
48603659,24424142,1525925017,80000,Refinance existing loans,ACCEPTED,8.7,,556 20,Αρέθα Κολαΐτου,1971-07-03,Κιλκίς,692-73-3966,F,24424142,
24238203,24424142,1540577384,120000,Refinance existing loans,ACCEPTED,14,,556 20,Αρέθα Κολαΐτου,1971-07-03,Κιλκίς,692-73-3966,F,24424142,
63387230,85944016,1522369196,170000,Home purchase,REJECTED,6.7,,71101,Χρυσαυγή Τομπουλίδου,1979-08-08,Κιλκίς,476-35-2092,F,85944016,
97733195,78723793,1530966195,80000,home purchase,ACCEPTED,6.7,,ΤΚ 022 55,Κωστούλα Αβραμπέκη,1978-08-14,Κιλκίς,390-55-1385,F,78723793,
13026021,43297490,1547054950,260000,Buying a pet,REJECTED,14,,07929,Ιππόλυτος Καψάλης,1972-02-29,Κιλκίς,332-39-2435,F,43297490,
37224792,43297490,1543439499,260000,Refinance existing loans,REJECTED,7,92309219,07929,Ιππόλυτος Καψάλης,1972-02-29,Κιλκίς,332-39-2435,F,43297490,"display2,Google - display2,Twitter - display2,Facebook"
69636700,56737235,1555690952,60000,Home purchase,ACCEPTED,14,,ΤΚ 098 10,Αιμιλία Τρίκα,1989-07-31,Κιλκίς,622-32-2156,M,56737235,
48243404,56737235,1539364926,220000,Refinance existing loans,ACCEPTED,14,,ΤΚ 098 10,Αιμιλία Τρίκα,1989-07-31,Κιλκίς,622-32-2156,M,56737235,
82367130,46037,1510040019,90000,Refinance existing loans,ACCEPTED,6.7,54354971,ΤΚ 464 00,Ελισσαίος Κουτσικόπουλος,1996-08-05,Κιλκίς,219-88-6096,M,46037,"display2,Google - display3,Google - display2,Facebook - display3,Facebook"
71970590,87730648,1564903443,70000,Refinance existing loans,ACCEPTED,6.7,,04052,Κανέλλα Τυμβίου,1992-05-27,Κιλκίς,065-94-4870,M,87730648,
95124621,83671257,1525633945,300000,buying a pet,ACCEPTED,8.7,,33925,Δημοσθένης Ακριτίδης,1976-01-10,Κιλκίς,558-67-6543,M,83671257,
8011658,34232794,1526110096,260000,Buying a pet,ACCEPTED,7,,ΤΚ 00968,Ανδριανή Παπακωνσταντίνου,1982-10-29,Κιλκίς,305-28-5469,M,34232794,
58514833,34232794,1542295749,60000,buying a pet,REJECTED,6.7,21945540,ΤΚ 00968,Ανδριανή Παπακωνσταντίνου,1982-10-29,Κιλκίς,305-28-5469,M,34232794,"display1,Facebook"
84897617,74259165,1521242921,300000,Buying a pet,REJECTED,7,,ΤΚ 224 80,Ευθυμία Καραγιοβάννη,1984-12-27,Κιλκίς,187-64-0453,F,74259165,
45034233,74259165,1559677887,270000,Buying a pet,ACCEPTED,7,14797926,ΤΚ 224 80,Ευθυμία Καραγιοβάννη,1984-12-27,Κιλκίς,187-64-0453,F,74259165,"display1,Twitter - display3,Facebook"
47918997,96871389,1562202435,180000,Refinance existing loans,REJECTED,7,,935 53,Ιοκάστη Υφαντή,1979-07-11,Κιλκίς,888-05-9692,F,96871389,
64697461,18860509,1542660578,120000,Buying a pet,ACCEPTED,6.7,,ΤΚ 10000,Αικατερίνη Παπαευαγγέλου,1991-05-01,Κιλκίς,722-80-9822,F,18860509,
19023103,18860509,1526727879,280000,Refinance existing loans,REJECTED,6.7,,ΤΚ 10000,Αικατερίνη Παπαευαγγέλου,1991-05-01,Κιλκίς,722-80-9822,F,18860509,
96158451,85264862,1513718238,220000,Refinance existing loans,REJECTED,8.7,19030131,71268,Φωτεινή Παυλάκη,1984-01-12,Κιλκίς,890-67-1180,F,85264862,"display3,Facebook"
56358894,85264862,1544516057,30000,Refinance existing loans,REJECTED,14,,71268,Φωτεινή Παυλάκη,1984-01-12,Κιλκίς,890-67-1180,F,85264862,
64383006,4906718,1507660655,200000,Buying a pet,REJECTED,8.7,,039 33,Θεόδωρος Μπαλταγιάννης,1978-11-26,Κιλκίς,623-29-3528,F,4906718,
45538433,4906718,1540017988,180000,Buying a pet,REJECTED,7,,039 33,Θεόδωρος Μπαλταγιάννης,1978-11-26,Κιλκίς,623-29-3528,F,4906718,
62886971,74871264,1509879495,210000,Refinance existing loans,REJECTED,6.7,,ΤΚ 56463,Αριστοφάνης-Πολύβιος Ζώτος,1990-06-15,Κιλκίς,133-56-5516,F,74871264,
59389501,16707808,1554430974,290000,home purchase,REJECTED,7,,26807,Δούκισσα Ψυρρή,1973-09-26,Κιλκίς,031-54-2268,M,16707808,
52692845,98198497,1534929658,150000,Refinance existing loans,REJECTED,14,45004973,582 32,Σπυριδούλα-Κλαίρη Βερβίτη,1982-03-18,Κιλκίς,720-71-2180,F,98198497,"display3,Twitter - display1,Facebook"
5839820,69010918,1532545797,180000,Refinance existing loans,REJECTED,6.7,,70231,Αρχοντία Σπανίδου,1980-01-29,Κιλκίς,383-80-5152,F,69010918,
3729597,84410855,1550345316,190000,home purchase,ACCEPTED,8.7,,68945,Αηδόνα-Κοραλία Ευαγγελάκη,1976-06-19,Κιλκίς,123-04-2394,M,84410855,
39043049,84410855,1566684156,290000,Refinance existing loans,REJECTED,7,11081349,68945,Αηδόνα-Κοραλία Ευαγγελάκη,1976-06-19,Κιλκίς,123-04-2394,M,84410855,"display1,Google - display1,Google - display2,Google - display3,Facebook"
92325282,93823467,1519924735,230000,Refinance existing loans,REJECTED,6.7,83453879,95586,Περικλής Αθανασάκης,1980-12-03,Κιλκίς,647-73-4803,M,93823467,"display3,Twitter - display2,Facebook - display3,Facebook"
69222620,93823467,1548203772,180000,Refinance existing loans,REJECTED,8.7,3235883,95586,Περικλής Αθανασάκης,1980-12-03,Κιλκίς,647-73-4803,M,93823467,"display2,Google - display2,Twitter - display2,Twitter - display3,Facebook"
92495530,66245867,1555377399,300000,Refinance existing loans,REJECTED,14,,ΤΚ 233 91,Αρχοντία Αργυράκη,1980-06-01,Κιλκίς,696-68-0980,M,66245867,
4453364,4602092,1558312020,230000,Home purchase,REJECTED,14,,34355,Αλκμήνη-Αλεξάνδρα Στούμπου,1990-11-28,Κιλκίς,499-44-8453,F,4602092,
31766107,4602092,1510289831,30000,Refinance existing loans,ACCEPTED,8.7,,34355,Αλκμήνη-Αλεξάνδρα Στούμπου,1990-11-28,Κιλκίς,499-44-8453,F,4602092,
11595863,31598829,1543718185,70000,Home purchase,REJECTED,7,,ΤΚ 220 35,Τηλεμαχος Μαρκόπουλος,1996-09-17,Κιλκίς,026-65-2443,M,31598829,
14129948,81971181,1544655797,20000,Refinance existing loans,REJECTED,6.7,,39981,Αριστέα Τόγια,1988-10-24,Κιλκίς,259-80-6440,F,81971181,
11825693,81971181,1544260992,150000,buying a pet,REJECTED,8.7,,39981,Αριστέα Τόγια,1988-10-24,Κιλκίς,259-80-6440,F,81971181,
4048103,50324461,1563652283,50000,Buying a pet,ACCEPTED,8.7,,50878,Ανδρέας Λιόλιος,1995-02-01,Κιλκίς,796-16-0041,F,50324461,
35493517,69200111,1507374346,190000,Buying a pet,ACCEPTED,7,,48147,Θεόφραστος Καλαμπαλίκης,1994-12-12,Κιλκίς,011-58-5026,M,69200111,
58534135,7031792,1534787175,260000,home purchase,REJECTED,8.7,,ΤΚ 240 58,Χάρις Καρανικόλας,1981-04-29,Κιλκίς,210-94-1388,F,7031792,
38497601,7031792,1538394768,250000,Buying a pet,REJECTED,7,,ΤΚ 240 58,Χάρις Καρανικόλας,1981-04-29,Κιλκίς,210-94-1388,F,7031792,
42643178,69140721,1516950900,70000,home purchase,ACCEPTED,14,80461880,ΤΚ 86573,Κλεοπάτρα Λογκάκη,1971-11-22,Κιλκίς,419-79-2619,F,69140721,"display2,Facebook"
24561486,69140721,1559800468,230000,Home purchase,REJECTED,14,81333936,ΤΚ 86573,Κλεοπάτρα Λογκάκη,1971-11-22,Κιλκίς,419-79-2619,F,69140721,"display2,Google - display2,Google"
